sectionId,gdid,articleId,officeId,officeName,title,summary,serviceTime,imageUrl,type,sessionId,modelVersion,airsServiceType
101,88127058_000000000000000000897577,0000897577,366,조선비즈,"GS건설 컨소시엄, ‘광명자이더샵포레나’ 견본주택  29일 오픈",GS건설 컨소시엄(GS건설·포스코이앤씨·한화 건설부문)은 경기도 광명시 광명동 9-8번지 일대에서 분양하는 ‘광명자이더샵포레나’의 견본주택을 29일 토요일 오픈하고 본격적인 분양에 나선다고 28일 밝혔다. 광명1R ,1682647801000,https://mimgnews.pstatic.net/image/origin/366/2023/04/28/897577.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000108_000000000000000004184541,0004184541,011,서울경제,[시그널INSIDE] 여기어때 매출 급성장 비결은 회계?…재무제표 들여다보니,"국내 숙박 예약 플랫폼 '여기어때(운영사 여기어때컴퍼니)'가 고속 성장을 거듭하고 있는 가운데, 지난해 객실판매수입의 증가가 실적 향상의 주 요인인 것으로 나타났다. 객실판매수입은 여기어때가 직접 숙박업체로부터 객실",1682647744000,https://mimgnews.pstatic.net/image/origin/011/2023/04/28/4184541.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000D6_000000000000000000743674,0000743674,031,아이뉴스24,"알멕, 코스닥 상장 예비심사 통과 완료…IPO 본격화",글로벌 전기차 알루미늄 부품 전문기업 알멕이 한국거래소로부터 27일 코스닥 상장 예비심사를 승인 받았으며 기업공개(IPO)를 위한 공모 절차를 본격 추진한다고 밝혔다. 알루미늄 압출 소재·부품 전문 기업인 알멕은 본,1682647744000,https://mimgnews.pstatic.net/image/origin/031/2023/04/28/743674.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000BE_000000000000000000081678,0000081678,024,매경이코노미,"포스코퓨처엠, 연이은 수주에 목표가 줄상향...주가는 소폭 상승 [오늘, 이 종목]",증권사들은 28일 포스코퓨처엠에 대해 올 2분기부터 수익성 개선이 기대된다며 목표주가를 줄줄이 상향했다. 한화투자증권은 이날 포스코퓨처엠의 목표주가를 기존 22만원에서 43만원으로 올렸다. 삼성증권(24만원→38만원,1682647685000,https://mimgnews.pstatic.net/image/origin/024/2023/04/28/81678.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,08138263_000000000000000006776260,0006776260,421,뉴스1,원희룡 “부동산 데이터분석으로 전세사기 잡는다…의심되면 바로 수사의뢰”,"원희룡 국토교통부 장관은 “전세사기 조직의 수법을 미리 파악해 의심거래를 집중 추출하고, 조직적 공모나 전세사기가 의심되면 바로 수사의뢰한다”고 강조했다. 28일 원희룡 장관은 본인의 사회관계망서비스(SNS) 페이스",1682647625000,https://mimgnews.pstatic.net/image/origin/421/2023/04/28/6776260.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000E7_000000000000000005474502,0005474502,018,이데일리,우엉 이어 김까지 식탁 위협…식약처 “화학 약품 초과 검출”,"김밥에 들어가는 우엉에 이어 김에서 인공감미료 기준치 보다 초과 검출되는 등 우리 식탁을 위협하고 있다. 28일 식품의약품안전처(식약처)는 경기도 용인시 소재 맑은푸드의 곱창돌김(특), 충청남도 홍성군 소재 솔뫼에프",1682647622000,https://mimgnews.pstatic.net/image/origin/018/2023/04/28/5474502.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000BE_000000000000000000081676,0000081676,024,매경이코노미,‘쩜하’ 종목 살려낸 개미들...개인 대량 매수에 대부분 상승세 돌아서,외국계 증권사 소시에테제네랄(SG)의 차액결제거래(CFD) 대량 매도에 크게 흔들린 주식 시장에서 반등을 노리는 개인들의 매수세가 크게 늘어난 것으로 나타났다. 주가 폭락을 겪은 종목들은 개인의 매수세에 힘입어 하한,1682647561000,https://mimgnews.pstatic.net/image/origin/024/2023/04/28/81676.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000D6_000000000000000000743671,0000743671,031,아이뉴스24,"[종목이슈] 엔투텍, 넷마블에 에이스팩토리 매각…'수백억' 회수",엔투텍이 자회사 에이스팩토리의 매각으로 수백억원의 수익을 얻을 전망이다. 엔투텍은 작년말 자회사 에이스팩토리 지분 일부를 넷마블 자회사 넷마블에프앤씨에 매각한 데 이어 현재 보유 중인 나머지 지분을 매각키로 했다. ,1682647561000,https://mimgnews.pstatic.net/image/origin/031/2023/04/28/743671.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8800010E_000000000000000002136668,0002136668,016,헤럴드경제,회계기준 변경 후 첫 성적표…보험사 ‘두 자릿수 성장’ 효과,보험사들이 올해 회계기준(IFRS17) 변경 이후 첫 성적표를 받아들기 시작했다. IFRS17 적용에 따른 실적 개선 효과가 나타나며 전반적으로 두자릿수 이상의 견조한 성장세를 기록했다. 특히 IFRS17에서 유리한,1682647561000,https://mimgnews.pstatic.net/image/origin/016/2023/04/28/2136668.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000149_000000000000000001098402,0001098402,215,한국경제TV,"""인공지능 고마워""…하루에 2.7조 번 이 남자",시장의 예상을 뛰어넘는 분기 실적을 발표하며 마이크로소프트(MS)의 주가가 급등하자 이 회사의 공동창업자인 빌 게이츠의 자산이 하루 새 20억 달러(약 2조7천억 원) 블어났다. 27일(현지시간) 폭스 뉴스에 따르면,1682647520000,https://mimgnews.pstatic.net/image/origin/215/2023/04/28/1098402.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8800010E_000000000000000002136667,0002136667,016,헤럴드경제,5대 카드사 대손비용 3000억 급증,실적 부진에 빠진 국내 카드사가 지난 1분기 연체율과 함께 대손비용이 급증한 것으로 나타났다. 대손비용이 늘었다는 건 연체채권 증가에 따른 비용이 늘었다는 의미다. 카드사의 건전성과 수익성이 장기적으로 악화하는 신호,1682647517000,https://mimgnews.pstatic.net/image/origin/016/2023/04/28/2136667.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000149_000000000000000001098401,0001098401,215,한국경제TV,"""세계 1위와 2위가 맞붙었다""...주식 6·채권 4 배분전략 놓고 격돌","월가에서 분산 투자의 대명사로 알려진 주식 60% 채권 40% 투자 전략을 두고 세계 1, 2위 자산운용사 블랙록과 뱅가드가 맞붙었다. 27일(현지시간) 비즈니스 인사이더에 따르면 블랙록은 60/40 포트폴리오가 올",1682647503000,https://mimgnews.pstatic.net/image/origin/215/2023/04/28/1098401.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000385_000000000000000005252316,0005252316,277,아시아경제,‘역세권+인프라’ 다 갖춘 소형 주거공간 ‘신설동역자이르네’,"출퇴근 시간 단축을 중요하게 여기는 가구가 늘어나면서, 원스톱 인프라를 갖춘 주거 단지가 인기를 끌고 있다. 특히 강남이나 광화문 등 주요 업무지구까지 환승 없이 갈 수 있는 곳은 선호도가 매우 높다. 실거주자는 출",1682647501000,https://mimgnews.pstatic.net/image/origin/277/2023/04/28/5252316.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000D8_000000000000000013909999,0013909999,001,연합뉴스,"금감원, 증권사 긴급소집…""CFD·'빚투' 리스크 관리"" 주문(종합)",'무더기 하한가' 등 현안 공유…CFD 관련 고객 유치 '자제령' CFD 잔고 작년 말 대비 52% 급증…대차찬고도 역대 최대 금융감독원이 증권사 사장들을 긴급 소집해 '무더기 하한가 사태'의 진원지로 지목된 차액결,1682647487000,https://mimgnews.pstatic.net/image/origin/001/2023/04/28/13909999.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
